video_id,channel_id,platform,publish_date,publish_hour,duration_seconds,video_type,total_views,first_7d_views,first_30d_views,watch_time_minutes,watch_time_7d,watch_time_30d,likes,comments,shares,dislikes,ad_impressions,engagement_rate,estimated_cpm,avg_view_duration_seconds,avg_percentage_viewed
vid_1122330,channel_6846,YouTube,2025-11-12,14,1731,Production,1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1132180,channel_6846,YouTube,2025-11-09,12,2041,Production,16,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.84
vid_1121853,channel_6846,YouTube,2025-11-09,11,25,Short,158,,,53.0,,,3.0,0.0,0.0,2.0,0.0,1.9,0.0,20.13,80.51
vid_1121412,channel_6846,YouTube,2025-11-07,15,,Live,4,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1127976,channel_6846,YouTube,2025-11-07,14,39,Short,158,,,59.0,,,1.0,0.0,0.0,2.0,0.0,0.63,0.0,22.41,57.45
vid_1121884,channel_6846,YouTube,2025-11-06,14,58,Short,133,,,53.0,,,2.0,0.0,0.0,1.0,0.0,1.5,0.0,23.91,41.22
vid_1129857,channel_6846,YouTube,2025-11-05,15,1265,Production,3,,,11.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,17.39
vid_1129169,channel_6846,YouTube,2025-11-04,15,30,Short,215,,,91.0,,,3.0,0.0,0.0,3.0,0.0,1.4,0.0,25.4,84.65
vid_1121947,channel_6846,YouTube,2025-11-03,14,2053,Production,2,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1127412,channel_6846,YouTube,2025-11-02,15,34,Short,86,,,34.0,,,1.0,0.0,0.0,0.0,0.0,1.16,0.0,23.72,69.77
vid_1128995,channel_6846,YouTube,2025-11-01,13,54,Short,219,,,132.0,,,2.0,1.0,0.0,1.0,0.0,1.37,0.0,36.16,66.97
vid_1127310,channel_6846,YouTube,2025-10-30,15,137,Short,310,,,304.0,,,4.0,0.0,0.0,5.0,0.0,1.29,0.0,58.84,42.95
vid_1131593,channel_6846,YouTube,2025-10-29,14,1555,Production,8,,,1.0,,,1.0,0.0,0.0,0.0,0.0,12.5,0.0,7.5,0.48
vid_1130145,channel_6846,YouTube,2025-10-26,14,,Live,13,,,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.77,0.0
vid_1132069,channel_6846,YouTube,2025-10-26,12,1255,Production,6,,,22.0,,,-1.0,0.0,0.0,0.0,0.0,-16.67,0.0,220.0,17.53
vid_1128461,channel_6846,YouTube,2025-10-26,11,24,Short,120,,,22.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.83
vid_1130022,channel_6846,YouTube,2025-10-24,13,1678,Production,11,,,70.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.82,22.75
vid_1127445,channel_6846,YouTube,2025-10-23,13,47,Short,175,,,93.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.89,67.84
vid_1129426,channel_6846,YouTube,2025-10-22,13,34,Short,2695,,,1386.0,,,36.0,0.0,1.0,16.0,0.0,1.37,0.0,30.86,90.76
vid_1132410,channel_6846,YouTube,2025-10-22,12,1283,Production,1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1130316,channel_6846,YouTube,2025-10-20,14,48,Short,153,,,77.0,,,2.0,0.0,0.0,0.0,0.0,1.31,0.0,30.2,62.91
vid_1121613,channel_6846,YouTube,2025-10-19,10,,Live,6,,,15.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
vid_1127546,channel_6846,YouTube,2025-10-19,9,23,Short,55,,,12.0,,,-1.0,0.0,0.0,2.0,0.0,-1.82,0.0,13.09,56.92
vid_1122065,channel_6846,YouTube,2025-10-19,9,1129,Production,1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1129469,channel_6846,YouTube,2025-10-18,10,1135,Production,4,,,21.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,27.75
vid_1127395,channel_6846,YouTube,2025-10-17,19,41,Short,107,,,42.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.55,57.44
vid_1122087,channel_6846,YouTube,2025-10-15,13,44,Short,117,,,62.0,,,2.0,0.0,0.0,1.0,0.0,1.71,0.0,31.79,72.26
vid_1131668,channel_6846,YouTube,2025-10-14,12,31,Short,154,,,73.0,,,-2.0,0.0,0.0,0.0,0.0,-1.3,0.0,28.44,91.75
vid_1132223,channel_6846,YouTube,2025-10-12,11,915,Production,2,,,15.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,49.18
vid_1130580,channel_6846,YouTube,2025-10-12,9,25,Short,118,,,34.0,,,1.0,0.0,0.0,0.0,0.0,0.85,0.0,17.29,69.15
vid_1121939,channel_6846,YouTube,2025-10-11,12,34,Short,95,,,35.0,,,1.0,0.0,0.0,2.0,0.0,1.05,0.0,22.11,65.02
vid_1130382,channel_6846,YouTube,2025-10-10,12,32,Short,101,,,28.0,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,16.63,51.98
vid_1130467,channel_6846,YouTube,2025-10-10,12,1206,Production,4,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1121780,channel_6846,YouTube,2025-10-08,13,1307,Production,6,,,0.0,,,0.0,0.0,2.0,0.0,0.0,33.33,0.0,0.0,0.0
vid_1126876,channel_6846,YouTube,2025-10-06,12,43,Short,96,,,41.0,,,4.0,0.0,0.0,0.0,0.0,4.17,0.0,25.63,59.59
vid_1127284,channel_6846,YouTube,2025-10-05,12,1437,Production,3,,,32.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,44.54
vid_1131332,channel_6846,YouTube,2025-10-05,10,22,Short,68,,,12.0,,,-1.0,0.0,0.0,1.0,0.0,-1.47,0.0,10.59,48.13
vid_1121842,channel_6846,YouTube,2025-10-03,13,29,Short,58,,,13.0,,,-1.0,0.0,0.0,0.0,0.0,-1.72,0.0,13.45,46.37
vid_1128074,channel_6846,YouTube,2025-10-01,12,1816,Production,3,,,8.0,,,0.0,0.0,2.0,0.0,0.0,66.67,0.0,160.0,8.81
vid_1130925,channel_6846,YouTube,2025-10-01,11,43,Short,137,,,84.0,,,-1.0,0.0,0.0,1.0,0.0,-0.73,0.0,36.79,85.55
vid_1121923,channel_6846,YouTube,2025-09-29,14,969,Production,2,,,0.0,,,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0
vid_1121612,channel_6846,YouTube,2025-09-28,10,33,Short,93,,,35.0,,,1.0,0.0,0.0,-1.0,0.0,1.08,0.0,22.58,68.43
vid_1131537,channel_6846,YouTube,2025-09-26,12,38,Short,42,,,13.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,48.87
vid_1132206,channel_6846,YouTube,2025-09-24,12,35,Short,80,,,34.0,,,1.0,0.0,0.0,3.0,0.0,1.25,0.0,25.5,72.86
vid_1127563,channel_6846,YouTube,2025-09-22,13,15,Short,69,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,57.97
vid_1128011,channel_6846,YouTube,2025-09-19,13,1488,Production,2,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.03
vid_1131789,channel_6846,YouTube,2025-09-19,12,25,Short,178,,,62.0,,,-1.0,0.0,0.0,1.0,0.0,-0.56,0.0,20.9,83.6
vid_1128766,channel_6846,YouTube,2025-09-17,12,1282,Production,1,,,0.0,,,0.0,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0
vid_1127354,channel_6846,YouTube,2025-09-17,11,34,Short,74,,,26.0,,,-1.0,0.0,0.0,2.0,0.0,-1.35,0.0,21.08,62.0
vid_1129565,channel_6846,YouTube,2025-09-15,11,1678,Production,11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_1132215,channel_6846,YouTube,2025-09-14,11,20,Short,163,,,53.0,,,-3.0,0.0,0.0,2.0,0.0,-1.84,0.0,19.51,97.55
vid_1131392,channel_6846,YouTube,2025-09-13,12,1310,Production,5,,,17.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,15.57
vid_1121436,channel_6846,YouTube,2025-09-12,13,20,Short,240788,,,94616.0,,,3000.0,1.0,78.0,1010.0,0.0,1.28,0.0,23.58,117.88
vid_1131486,channel_6846,YouTube,2025-09-07,11,1428,Production,49,,,237.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.2,20.32
vid_1128360,channel_6846,YouTube,2025-09-05,13,1220,Production,47,,,208.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.53,21.76
vid_1132019,channel_6846,YouTube,2025-09-04,10,1480,Production,5,,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.05
vid_1126888,channel_6846,YouTube,2025-09-01,10,1658,Production,338,,,1062.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.52,11.37
vid_1130674,channel_6846,YouTube,2025-08-29,9,1241,Production,11,,,33.0,,,0.0,0.0,2.0,0.0,0.0,18.18,0.0,180.0,14.5
vid_1130052,channel_6846,YouTube,2025-08-27,11,1515,Production,13,,,44.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.08,13.4
vid_1130296,channel_8061,YouTube,2026-02-14,3,23,Short,7985,7637.0,7985.0,3109.0,2981.0,3109.0,137.0,2.0,2.0,36.0,0.0,1.77,0.05,23.36,101.57
vid_1128950,channel_7821,YouTube,2026-02-14,8,19,Short,3476,3469.0,3476.0,1061.0,1060.0,1061.0,28.0,0.0,0.0,5.0,0.0,0.81,0.02,18.31,96.39
vid_1127930,channel_7821,YouTube,2026-02-13,14,24,Short,420,412.0,420.0,134.0,133.0,134.0,9.0,3.0,0.0,4.0,0.0,2.86,0.02,19.14,79.76
vid_1128820,channel_7821,YouTube,2026-02-13,11,20,Short,5537,5532.0,5537.0,1463.0,1462.0,1463.0,50.0,0.0,1.0,15.0,0.0,0.92,0.02,15.85,79.27
vid_1122406,channel_7821,YouTube,2026-02-13,8,30,Short,4018,4004.0,4018.0,1407.0,1404.0,1407.0,23.0,0.0,1.0,7.0,0.0,0.6,0.02,21.01,70.03
vid_1130530,channel_8061,YouTube,2026-02-13,3,1114,Production,1080,1070.0,1080.0,1413.0,1380.0,1413.0,4.0,0.0,0.0,3.0,1390.0,0.37,2.39,78.5,7.05
vid_1121465,channel_6941,YouTube,2026-02-13,15,34,Short,237,232.0,237.0,119.0,118.0,119.0,3.0,1.0,0.0,3.0,0.0,1.69,0.0,30.13,88.61
vid_1127623,channel_6941,YouTube,2026-02-13,14,19,Short,221,216.0,221.0,65.0,65.0,65.0,2.0,0.0,0.0,2.0,0.0,0.9,0.0,17.65,92.88
vid_1129710,channel_6411,YouTube,2026-02-13,14,10,Short,2831,2824.0,2831.0,630.0,628.0,630.0,21.0,0.0,1.0,3.0,0.0,0.78,0.02,13.35,133.52
vid_1121823,channel_6411,YouTube,2026-02-13,11,8,Short,6537,6522.0,6537.0,1148.0,1147.0,1148.0,32.0,0.0,0.0,13.0,0.0,0.49,0.02,10.54,131.71
vid_1128226,channel_6411,YouTube,2026-02-13,8,9,Short,15604,15541.0,15604.0,3001.0,2991.0,3001.0,82.0,0.0,2.0,19.0,0.0,0.54,0.02,11.54,128.21
vid_1131946,channel_11257,YouTube,2026-02-13,8,,Live,325,325.0,325.0,1341.0,1341.0,1341.0,2.0,0.0,1.0,0.0,529.0,0.92,3.02,247.57,0.0
vid_1129518,channel_11257,YouTube,2026-02-13,18,23,Short,19811,19130.0,19811.0,8390.0,8128.0,8390.0,205.0,1.0,2.0,67.0,0.0,1.05,0.07,25.41,110.48
vid_1129238,channel_11257,YouTube,2026-02-13,13,1054,Production,1167,1075.0,1167.0,3954.0,3493.0,3954.0,15.0,0.0,0.0,2.0,1708.0,1.29,2.82,203.29,19.29
vid_1132082,channel_10438,YouTube,2026-02-13,12,1700,Production,11571,8560.0,11571.0,62800.0,47371.0,62800.0,47.0,0.0,4.0,18.0,17709.0,0.44,1.38,325.64,19.16
vid_1129362,channel_8061,YouTube,2026-02-12,3,31,Short,1964392,1760021.0,1964392.0,902859.0,813015.0,902859.0,21106.0,13.0,446.0,8352.0,0.0,1.1,0.02,27.58,88.96
vid_1130198,channel_7821,YouTube,2026-02-12,14,20,Short,5569,5557.0,5569.0,1612.0,1611.0,1612.0,40.0,0.0,17.0,6.0,0.0,1.02,0.02,17.37,86.84
vid_1129383,channel_7821,YouTube,2026-02-12,11,12,Short,16470,15560.0,16470.0,3681.0,3494.0,3681.0,100.0,1.0,1.0,15.0,0.0,0.62,0.01,13.41,111.75
vid_1122258,channel_7821,YouTube,2026-02-12,8,24,Short,5351,5335.0,5351.0,1897.0,1893.0,1897.0,42.0,0.0,0.0,11.0,0.0,0.78,0.01,21.27,88.63
vid_1127564,channel_6941,YouTube,2026-02-12,15,17,Short,614,600.0,614.0,214.0,209.0,214.0,9.0,0.0,0.0,4.0,0.0,1.47,0.0,20.91,123.01
vid_1131760,channel_6941,YouTube,2026-02-12,14,40,Short,949,934.0,949.0,601.0,595.0,601.0,20.0,0.0,1.0,6.0,0.0,2.21,0.0,38.0,94.99
vid_1128606,channel_6411,YouTube,2026-02-12,14,10,Short,9378,9140.0,9378.0,1888.0,1843.0,1888.0,56.0,1.0,1.0,12.0,0.0,0.62,0.02,12.08,120.79
vid_1122345,channel_6411,YouTube,2026-02-12,11,7,Short,3479,3472.0,3479.0,627.0,626.0,627.0,32.0,0.0,0.0,3.0,0.0,0.92,0.01,10.81,154.48
vid_1132063,channel_6411,YouTube,2026-02-12,8,10,Short,14179,14176.0,14179.0,2827.0,2827.0,2827.0,76.0,0.0,1.0,13.0,0.0,0.54,0.02,11.96,119.63
vid_1129546,channel_11257,YouTube,2026-02-05,7,,Live,2461,2461.0,2461.0,8365.0,8365.0,8365.0,16.0,0.0,0.0,4.0,3108.0,0.65,1.71,203.94,0.0
vid_1127919,channel_10438,YouTube,2026-02-12,12,1091,Production,39646,27462.0,39646.0,189570.0,128690.0,189570.0,148.0,7.0,6.0,23.0,63913.0,0.41,1.75,286.89,26.3
vid_1131072,channel_11257,YouTube,2026-02-11,15,48,Short,4585,4395.0,4585.0,2385.0,2242.0,2385.0,77.0,2.0,2.0,17.0,0.0,1.77,0.07,31.21,65.02
vid_1129023,channel_11257,YouTube,2026-02-10,16,20,Short,3844,3566.0,3844.0,1558.0,1421.0,1558.0,58.0,2.0,1.0,12.0,0.0,1.59,0.09,24.32,121.59
vid_1122371,channel_11257,YouTube,2026-02-10,10,14,Short,12456,12180.0,12456.0,4262.0,4158.0,4262.0,92.0,0.0,3.0,46.0,0.0,0.76,0.06,20.53,146.64
vid_1122088,channel_11257,YouTube,2026-02-09,14,34,Short,5753,5204.0,5753.0,3734.0,3400.0,3734.0,79.0,0.0,0.0,17.0,0.0,1.37,0.09,38.94,114.54
vid_1131470,channel_11257,YouTube,2026-02-09,10,25,Short,5737,5368.0,5737.0,2385.0,2203.0,2385.0,80.0,2.0,1.0,15.0,0.0,1.45,0.07,24.94,99.77
vid_1126957,channel_10769,YouTube,2026-02-10,14,1154,Production,668,627.0,668.0,1148.0,1059.0,1148.0,2.0,0.0,0.0,1.0,0.0,0.3,0.0,103.11,8.94
vid_1132071,channel_10438,YouTube,2026-02-11,12,2300,Production,5881,4909.0,5881.0,29561.0,24549.0,29561.0,34.0,1.0,4.0,5.0,8572.0,0.66,1.53,301.59,13.11
vid_1131074,channel_10438,YouTube,2026-02-10,12,1217,Production,29308,8883.0,29308.0,122605.0,37163.0,122605.0,124.0,0.0,30.0,30.0,33329.0,0.53,0.76,251.0,20.62
vid_1127144,channel_10438,YouTube,2026-02-09,14,7,Short,16475,16005.0,16475.0,3684.0,3551.0,3684.0,120.0,1.0,1.0,42.0,0.0,0.74,0.05,13.42,191.67
vid_1131249,channel_10887,YouTube,2026-02-11,9,22,Short,508,387.0,508.0,273.0,216.0,273.0,5.0,0.0,0.0,1.0,0.0,0.98,0.04,32.24,146.56
vid_1128371,channel_8061,YouTube,2026-02-11,17,13,Short,2151,1889.0,2151.0,701.0,602.0,701.0,32.0,0.0,0.0,8.0,0.0,1.49,0.04,19.55,150.41
vid_1128446,channel_8061,YouTube,2026-02-11,17,14,Short,3761,3364.0,3761.0,1205.0,1075.0,1205.0,44.0,1.0,1.0,12.0,0.0,1.22,0.06,19.22,137.31
vid_1130363,channel_8061,YouTube,2026-02-11,17,13,Short,5817,5466.0,5817.0,1844.0,1752.0,1844.0,61.0,0.0,2.0,32.0,0.0,1.08,0.09,19.02,146.31
vid_1132036,channel_8061,YouTube,2026-02-11,3,1188,Production,5066,1033.0,5066.0,9324.0,1298.0,9324.0,28.0,0.0,9.0,3.0,4371.0,0.73,1.08,110.43,9.3
vid_1128393,channel_7821,YouTube,2026-02-11,14,11,Short,4491,4456.0,4491.0,1011.0,1007.0,1011.0,35.0,0.0,0.0,4.0,0.0,0.78,0.02,13.51,122.79
vid_1122168,channel_7821,YouTube,2026-02-11,11,13,Short,5283,5265.0,5283.0,1219.0,1217.0,1219.0,40.0,0.0,1.0,13.0,0.0,0.78,0.02,13.84,106.5
vid_1132086,channel_7821,YouTube,2026-02-11,8,10,Short,5414,5388.0,5414.0,1273.0,1270.0,1273.0,37.0,0.0,2.0,5.0,0.0,0.72,0.01,14.11,141.08
vid_1122366,channel_6941,YouTube,2026-02-11,15,48,Short,4356,2196.0,4356.0,3228.0,1609.0,3228.0,84.0,0.0,0.0,12.0,0.0,1.93,0.0,44.46,92.63
vid_1130954,channel_6941,YouTube,2026-02-11,14,34,Short,518,500.0,518.0,265.0,260.0,265.0,13.0,0.0,0.0,4.0,0.0,2.51,0.0,30.69,90.28
vid_1128941,channel_6411,YouTube,2026-02-11,14,11,Short,10016,9993.0,10016.0,1979.0,1977.0,1979.0,67.0,0.0,1.0,12.0,0.0,0.68,0.01,11.86,107.77
vid_1128299,channel_6411,YouTube,2026-02-11,11,10,Short,7777,7710.0,7777.0,1511.0,1500.0,1511.0,45.0,0.0,0.0,11.0,0.0,0.58,0.02,11.66,116.57
vid_1129603,channel_6411,YouTube,2026-02-11,8,10,Short,5496,5490.0,5496.0,1162.0,1162.0,1162.0,41.0,0.0,0.0,7.0,0.0,0.75,0.01,12.69,126.86
vid_1126884,channel_10887,YouTube,2026-02-10,20,23,Short,203,187.0,203.0,78.0,71.0,78.0,4.0,0.0,0.0,1.0,0.0,1.97,0.05,23.05,100.24
vid_1130567,channel_10887,YouTube,2026-02-10,9,31,Short,156,141.0,156.0,60.0,56.0,60.0,2.0,0.0,0.0,1.0,0.0,1.28,0.06,23.08,74.44
vid_1128580,channel_10887,YouTube,2026-02-09,8,30,Short,155,130.0,155.0,65.0,48.0,65.0,2.0,0.0,0.0,0.0,0.0,1.29,0.06,25.16,83.87
vid_1128317,channel_10887,YouTube,2026-02-09,8,23,Short,85,80.0,85.0,18.0,17.0,18.0,4.0,0.0,0.0,0.0,0.0,4.71,0.0,12.71,55.24
vid_1130814,channel_8061,YouTube,2026-02-10,4,21,Short,975647,248121.0,975647.0,401364.0,105373.0,401364.0,9075.0,6.0,178.0,3800.0,0.0,0.95,0.03,24.68,117.54
vid_1128523,channel_8061,YouTube,2026-02-09,13,1200,Production,2705,2575.0,2705.0,11233.0,10541.0,11233.0,16.0,0.0,0.0,0.0,3437.0,0.59,2.58,249.16,20.76
vid_1127956,channel_7821,YouTube,2026-02-10,14,10,Short,2380,2365.0,2380.0,505.0,504.0,505.0,37.0,0.0,0.0,2.0,0.0,1.55,0.02,12.73,127.31
vid_1127519,channel_7821,YouTube,2026-02-10,11,24,Short,2872,2865.0,2872.0,891.0,891.0,891.0,12.0,1.0,0.0,4.0,0.0,0.45,0.02,18.61,77.56
vid_1122360,channel_7821,YouTube,2026-02-10,8,16,Short,8303,7595.0,8303.0,2501.0,2281.0,2501.0,80.0,2.0,0.0,6.0,0.0,0.99,0.02,18.07,112.96
vid_1121698,channel_7821,YouTube,2026-02-09,16,17,Short,3799,3789.0,3799.0,1126.0,1124.0,1126.0,30.0,0.0,0.0,7.0,0.0,0.79,0.02,17.78,104.61
vid_1128660,channel_7821,YouTube,2026-02-09,13,15,Short,4840,4823.0,4840.0,1193.0,1190.0,1193.0,29.0,1.0,0.0,5.0,0.0,0.62,0.02,14.79,98.6
vid_1129802,channel_7821,YouTube,2026-02-09,9,22,Short,5832,5788.0,5832.0,1694.0,1685.0,1694.0,37.0,0.0,0.0,8.0,0.0,0.63,0.02,17.43,79.22
vid_1122287,channel_6941,YouTube,2026-02-10,15,39,Short,714,658.0,714.0,427.0,393.0,427.0,12.0,0.0,0.0,2.0,0.0,1.68,0.0,35.88,92.01
vid_1131673,channel_6941,YouTube,2026-02-10,14,8,Short,793,751.0,793.0,193.0,185.0,193.0,10.0,0.0,0.0,3.0,0.0,1.26,0.0,14.6,182.53
vid_1132187,channel_6941,YouTube,2026-02-09,15,48,Short,588,554.0,588.0,393.0,378.0,393.0,9.0,0.0,0.0,2.0,0.0,1.53,0.0,40.1,83.55
vid_1130380,channel_6941,YouTube,2026-02-09,14,30,Short,551,521.0,551.0,312.0,302.0,312.0,12.0,0.0,2.0,0.0,0.0,2.54,0.0,33.97,113.25
vid_1127894,channel_6411,YouTube,2026-02-10,14,24,Short,2194,2188.0,2194.0,708.0,706.0,708.0,15.0,0.0,0.0,1.0,0.0,0.68,0.02,19.36,80.67
vid_1128403,channel_6411,YouTube,2026-02-10,11,13,Short,4566,4559.0,4566.0,1212.0,1212.0,1212.0,33.0,1.0,0.0,5.0,0.0,0.74,0.02,15.93,122.51
vid_1129934,channel_6411,YouTube,2026-02-10,8,12,Short,14785,14753.0,14785.0,3049.0,3045.0,3049.0,82.0,0.0,0.0,30.0,0.0,0.55,0.02,12.37,103.11
vid_1128860,channel_6411,YouTube,2026-02-09,14,12,Short,5757,5751.0,5757.0,1275.0,1275.0,1275.0,33.0,0.0,0.0,8.0,0.0,0.57,0.01,13.29,110.73
vid_1129332,channel_6411,YouTube,2026-02-09,11,11,Short,11456,11387.0,11456.0,2658.0,2645.0,2658.0,47.0,0.0,0.0,6.0,0.0,0.41,0.01,13.92,126.56
vid_1128724,channel_6411,YouTube,2026-02-09,8,24,Short,1696,1693.0,1696.0,559.0,559.0,559.0,10.0,0.0,0.0,1.0,0.0,0.59,0.02,19.78,82.4
vid_1132252,channel_11257,YouTube,2026-02-08,17,175,Short,1055,814.0,1055.0,1046.0,784.0,1046.0,24.0,0.0,0.0,4.0,0.0,2.27,0.11,59.49,33.99
vid_1131985,channel_11257,YouTube,2026-02-08,13,1341,Production,2384,715.0,2384.0,15073.0,4118.0,15073.0,28.0,2.0,1.0,1.0,3837.0,1.3,5.19,379.35,28.29
vid_1130723,channel_11257,YouTube,2026-02-01,12,,Live,27233,27233.0,27233.0,134757.0,134757.0,134757.0,31.0,0.0,12.0,6.0,18016.0,0.16,0.93,296.9,0.0
vid_1131742,channel_11257,YouTube,2026-02-08,9,156,Short,807,606.0,807.0,886.0,625.0,886.0,16.0,0.0,0.0,4.0,0.0,1.98,0.12,65.87,42.23
vid_1126824,channel_11257,YouTube,2026-02-07,17,30,Short,12405,12016.0,12405.0,5950.0,5710.0,5950.0,183.0,0.0,1.0,36.0,0.0,1.48,0.06,28.78,95.93
vid_1131385,channel_11257,YouTube,2026-02-06,21,18,Short,15859,15385.0,15859.0,5546.0,5344.0,5546.0,167.0,1.0,2.0,46.0,0.0,1.07,0.07,20.98,116.57
vid_1128704,channel_11257,YouTube,2026-02-06,20,17,Short,15749,15296.0,15749.0,5204.0,5004.0,5204.0,137.0,0.0,2.0,39.0,0.0,0.88,0.07,19.83,116.62
vid_1130214,channel_11257,YouTube,2026-02-06,13,1276,Production,8157,7529.0,8157.0,35499.0,32015.0,35499.0,16.0,0.0,3.0,3.0,13587.0,0.23,4.9,261.12,20.46
vid_1122227,channel_10769,YouTube,2026-02-08,14,1188,Production,429,416.0,429.0,509.0,493.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.19,5.99
vid_1131189,channel_10769,YouTube,2026-02-06,14,1484,Production,466,448.0,466.0,958.0,927.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.35,8.31
vid_1130488,channel_10438,YouTube,2026-02-08,13,,Live,1021,1006.0,1021.0,6176.0,6121.0,6176.0,9.0,0.0,0.0,1.0,1862.0,0.88,2.46,362.94,0.0
vid_1126779,channel_10438,YouTube,2026-02-08,12,34,Short,1017139,271277.0,1017139.0,571661.0,151909.0,571661.0,17144.0,6.0,181.0,2887.0,0.0,1.7,0.03,33.72,99.18
vid_1129954,channel_10438,YouTube,2026-02-07,13,,Live,1448,1392.0,1448.0,8808.0,7830.0,8808.0,10.0,0.0,2.0,1.0,2340.0,0.83,1.6,364.97,0.0
vid_1128353,channel_10438,YouTube,2026-02-06,13,1022,Production,6025,4577.0,6025.0,22244.0,17453.0,22244.0,33.0,1.0,6.0,7.0,7260.0,0.66,1.44,221.52,21.67
vid_1127095,channel_10887,YouTube,2026-02-08,18,14,Short,152,130.0,152.0,123.0,47.0,123.0,1.0,0.0,0.0,0.0,0.0,0.66,0.07,48.55,346.8
vid_1128582,channel_10887,YouTube,2026-02-08,15,20,Short,312,283.0,312.0,105.0,96.0,105.0,5.0,0.0,0.0,0.0,0.0,1.6,0.06,20.19,100.96
vid_1129688,channel_10887,YouTube,2026-02-08,2,19,Short,141,128.0,141.0,99.0,56.0,99.0,1.0,0.0,0.0,1.0,0.0,0.71,0.0,42.13,221.72
vid_1129236,channel_8061,YouTube,2026-02-08,4,7,Short,17693,15807.0,17693.0,3848.0,3334.0,3848.0,132.0,0.0,3.0,57.0,0.0,0.76,0.04,13.05,186.42
vid_1128642,channel_7821,YouTube,2026-02-08,14,15,Short,13302,12671.0,13302.0,3440.0,3265.0,3440.0,93.0,0.0,0.0,20.0,0.0,0.7,0.02,15.52,103.44
vid_1127535,channel_7821,YouTube,2026-02-08,12,12,Short,17693,17563.0,17693.0,3905.0,3882.0,3905.0,99.0,0.0,1.0,21.0,0.0,0.57,0.02,13.24,110.35
vid_1127970,channel_7821,YouTube,2026-02-08,10,14,Short,1300,1299.0,1300.0,281.0,281.0,281.0,16.0,0.0,0.0,3.0,0.0,1.23,0.02,12.97,92.64
vid_1128670,channel_6941,YouTube,2026-02-08,15,22,Short,3445,1421.0,3445.0,1453.0,615.0,1453.0,58.0,0.0,0.0,18.0,0.0,1.68,0.0,25.31,115.03
vid_1127836,channel_6941,YouTube,2026-02-08,14,35,Short,852,822.0,852.0,590.0,581.0,590.0,15.0,0.0,0.0,6.0,0.0,1.76,0.0,41.55,118.71
vid_1126790,channel_6411,YouTube,2026-02-08,15,12,Short,15082,15059.0,15082.0,3260.0,3257.0,3260.0,101.0,0.0,4.0,10.0,0.0,0.7,0.02,12.97,108.08
vid_1132156,channel_6411,YouTube,2026-02-08,11,30,Short,3274,3272.0,3274.0,1123.0,1123.0,1123.0,28.0,0.0,0.0,3.0,0.0,0.86,0.02,20.58,68.6
vid_1127725,channel_6411,YouTube,2026-02-08,9,24,Short,1882,1880.0,1882.0,639.0,639.0,639.0,16.0,1.0,0.0,2.0,0.0,0.9,0.02,20.37,84.88
vid_1129357,channel_10887,YouTube,2026-02-07,15,19,Short,188,175.0,188.0,55.0,54.0,55.0,6.0,0.0,0.0,0.0,0.0,3.19,0.05,17.55,92.39
